id,const,created,modified,description,title,url,title_type,imdb_rating,runtime,year,genres,num_votes,release_date,directors,image
665,tt7329656,4/4/2020,4/4/2020,Two sisters diving in a ruined underwater city quickly learn they&apos;ve entered the territory of the deadliest shark species in the claustrophobic labyrinth of submerged caves.,47 Meters Down: Uncaged,https://www.imdb.com/title/tt7329656/,movie,5,90,2019,"Adventure, Drama, Horror, Thriller",28133,8/13/2019,Johannes Roberts,https://m.media-amazon.com/images/M/MV5BMDc1MmVjMDQtOGU3OS00OTJkLWJmOGQtNDMzMWRjNDAzY2Y2XkEyXkFqcGdeQXVyMTk5MzE1MTY@._V1_.jpg
666,tt0076809,4/5/2020,4/5/2020,A mutated giant octopus wreaks havoc on a California seaside community.,Tentacoli,https://www.imdb.com/title/tt0076809/,movie,3.7,102,1977,"Action, Adventure, Comedy, Horror, Sci-Fi, Thriller",4073,2/25/1977,Ovidio G. Assonitis,https://m.media-amazon.com/images/M/MV5BZDliMGI1Y2YtMmEzZC00ZDI2LTg1MWEtMjYzNjE5NzMxNDVhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg
667,tt8364368,4/5/2020,4/5/2020,"A young woman, while attempting to save her father during a category 5 hurricane, finds herself trapped in a flooding house and must fight for her life against alligators.",Crawl,https://www.imdb.com/title/tt8364368/,movie,6.1,87,2019,"Action, Adventure, Horror, Thriller",87155,7/10/2019,Alexandre Aja,https://m.media-amazon.com/images/M/MV5BOGU0OTQ3ODgtY2ZmYy00ZjRjLTljNTAtMjMxYzRhNDNiZjU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg
668,tt0062637,4/7/2020,4/7/2020,"Bill learns that his father, during the American Civil War, was accused of theft and killed. Teaming up with a former Mexican scout who was present and left for dead, they set out for revenge and to find the stolen money.","Uno a uno, sin piedad",https://www.imdb.com/title/tt0062637/,movie,5.2,90,1968,Western,142,8/24/1968,Rafael Romero Marchent,https://m.media-amazon.com/images/M/MV5BYzEzYTVhMjEtODJlZC00OWVjLTk3MGMtZGRiYWQ4ODdmNDk0XkEyXkFqcGdeQXVyNTI2Njg2OTI@._V1_.jpg
669,tt0105497,4/16/2020,4/16/2020,"Count Nado, is in love with Fénix, an intergalactic singer. Unable to achieve it with traditional methods, the evil Nado kidnaps the scientist Avelina to make a replica of the singer, creating Supernova.",Supernova,https://www.imdb.com/title/tt0105497/,movie,2.1,80,1993,"Comedy, Sci-Fi",154,2/26/1993,Juan Miñón,https://m.media-amazon.com/images/M/MV5BODIxMjQ0YWUtZjUxZS00YzY2LWE5ODMtZTJiMDI1ODc2M2ViXkEyXkFqcGdeQXVyMzEwMDM2NDE@._V1_.jpg
670,tt0071431,4/16/2020,4/16/2020,"A cop chases two hippies suspected of a series of Manson family-like murders; unbeknownst to him, the real culprits are the living dead, brought to life with a hunger for human flesh by ultrasonic radiation being used for pest con...",No profanar el sueño de los muertos,https://www.imdb.com/title/tt0071431/,movie,6.8,95,1974,Horror,8632,9/30/1974,Jorge Grau,https://m.media-amazon.com/images/M/MV5BNzIxNzY1MWItNjI5Ni00NWNkLWFiZTQtZTY5MmZiNmMzY2YxXkEyXkFqcGdeQXVyMTg2NjYzOA@@._V1_.jpg
671,tt0822833,4/16/2020,4/16/2020,"A youth group is preparing for what the summer of their lives will be, including secrets, lies, pickups, sex, confusion, and especially great night party. Most teenagers are not aware that once you begin this journey of initiation...",Mentiras y gordas,https://www.imdb.com/title/tt0822833/,movie,3.9,107,2009,"Comedy, Drama",2665,3/7/2009,"Alfonso Albacete, David Menkes",https://m.media-amazon.com/images/M/MV5BZThjZmJhNjUtMGY1Ny00YmU2LTgzYTQtNjg4MzYyMTg0ZDk1XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg
672,tt0080399,4/17/2020,4/17/2020,"Enrique is a gym teacher who along with his sister want to start a musical career with the support of their grandfather, a great scientist who wants to stop an evil despot from getting an artifact that would endanger the entire wo...",Las aventuras de Enrique y Ana,https://www.imdb.com/title/tt0080399/,movie,4.4,91,1981,"Adventure, Family, Musical, Sci-Fi",138,12/18/1981,Ramón Fernández,https://m.media-amazon.com/images/M/MV5BODBkOTlhYjYtNzAxZC00OGIzLWIxNGQtMzg2YjIyZTk5MTQyXkEyXkFqcGdeQXVyNjc2NTQzMjU@._V1_.jpg
673,tt0084651,4/17/2020,4/17/2020,A young woman pregnant with the Anti-Christ is terrorized by a cult of satanists.,Secta siniestra,https://www.imdb.com/title/tt0084651/,movie,5.2,89,1982,Horror,255,11/22/1982,Ignacio F. Iquino,https://m.media-amazon.com/images/M/MV5BYjcxNTkzYWItY2ExNC00MmZjLWFlYWUtZWZlNDk0ZWM4YzBmXkEyXkFqcGdeQXVyMzEwMDM2NDE@._V1_.jpg
674,tt0079971,4/17/2020,4/17/2020,"The superhero Kronos, from a distant galaxy, tangles with the mad scientist Dr. Gulik over the fate of mankind.",Supersonic Man,https://www.imdb.com/title/tt0079971/,movie,3.1,88,1979,"Adventure, Comedy, Fantasy, Sci-Fi",1014,8/14/1979,Juan Piquer Simón,https://m.media-amazon.com/images/M/MV5BYmFlZGM3OWQtMzA1Mi00MjUwLWIyZDQtY2JmZDllNDM1ZGQ4XkEyXkFqcGdeQXVyMTY5MDE5NA@@._V1_.jpg
675,tt0437152,5/5/2020,5/5/2020,When the Ring of Fire starts heating up with an unprecedented amount of volcanic activity a team of scientists are gathered to prevent a global catastrophe.,Descent,https://www.imdb.com/title/tt0437152/,tvMovie,3.4,90,2005,"Action, Drama, Sci-Fi, Thriller",1026,5/21/2005,Terry Cunningham,https://m.media-amazon.com/images/M/MV5BOTA3NGFmZjYtMzNlYS00NzlmLWI0YTQtNjQzNzBkNWExNDM4XkEyXkFqcGdeQXVyMzIyMzM2NDk@._V1_.jpg
676,tt3350436,5/16/2020,5/16/2020,"A man-made fire twister sweeps through Los Angeles, leaving the city in ruins. However, all is not lost when a group of strangers band together to put an end to the destruction.",Fire Twister,https://www.imdb.com/title/tt3350436/,movie,2.6,85,2015,"Action, Adventure, Drama, Sci-Fi, Thriller",664,6/21/2015,George Erschbamer,https://m.media-amazon.com/images/M/MV5BMjM0NzExNDY0N15BMl5BanBnXkFtZTgwNTAzNzMwODE@._V1_.jpg
677,tt0365513,5/21/2020,5/21/2020,Two guys and a female hitchhiker are terrorized by a monstrous looking man driving a giant monster truck.,Monster Man,https://www.imdb.com/title/tt0365513/,movie,5.7,95,2003,"Adventure, Comedy, Horror, Thriller",4802,7/30/2003,Michael Davis,https://m.media-amazon.com/images/M/MV5BNzI5MzYwODU2M15BMl5BanBnXkFtZTcwMTUxMzcyMQ@@._V1_.jpg
678,tt0084316,5/24/2020,5/24/2020,Story about a rapid deployment defense unit that is called into action whenever freedom is threatened.,Megaforce,https://www.imdb.com/title/tt0084316/,movie,3.6,99,1982,"Action, Sci-Fi",4014,6/25/1982,Hal Needham,https://m.media-amazon.com/images/M/MV5BM2JkYzU2NzEtZTEwZS00ZWIwLThjNzItYjgwNzk2YzYwMGQyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_.jpg
679,tt0245686,5/29/2020,5/29/2020,"After being abandoned by his parents at the Grand Canyon, Joe Dirt tells the story of his journey to find his parents.",Joe Dirt,https://www.imdb.com/title/tt0245686/,movie,6,91,2001,"Adventure, Comedy, Drama",58251,4/11/2001,Dennie Gordon,https://m.media-amazon.com/images/M/MV5BMTE5NDgxNzU1MV5BMl5BanBnXkFtZTYwODQ4ODE3._V1_.jpg
680,tt1181795,6/3/2020,6/3/2020,The story of a a young man who has spent his life searching for revenge only to find himself up against a bigger challenge than he originally bargained for.,Bunraku,https://www.imdb.com/title/tt1181795/,movie,6.1,124,2010,"Action, Drama, Thriller",20153,9/11/2010,Guy Moshe,https://m.media-amazon.com/images/M/MV5BNDIwMTA3MDg2OV5BMl5BanBnXkFtZTcwODA1NzM1Ng@@._V1_.jpg
681,tt1206885,6/5/2020,6/5/2020,Rambo must confront his past and unearth his ruthless combat skills to exact revenge in a final mission.,Rambo: Last Blood,https://www.imdb.com/title/tt1206885/,movie,6.1,89,2019,"Action, Crime, Thriller",101893,9/18/2019,Adrian Grunberg,https://m.media-amazon.com/images/M/MV5BNTAxZWM2OTgtOTQzOC00ZTI5LTgyYjktZTRhYWM4YWQxNWI0XkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_.jpg
682,tt9777644,6/17/2020,6/17/2020,Four African-American vets battle the forces of man and nature when they return to Vietnam seeking the remains of their fallen squad leader and the gold fortune he helped them hide.,Da 5 Bloods,https://www.imdb.com/title/tt9777644/,movie,6.5,154,2020,"Adventure, Drama, War",52846,6/12/2020,Spike Lee,https://m.media-amazon.com/images/M/MV5BYWUyODVjNjItZWYyMy00YjUxLWI3YTgtNTVlYTMzZmFiNzE3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
683,tt0086248,6/18/2020,6/18/2020,"A group of archeological students venture on Indian land for a dig. Unfortunately, they release an evil spirit who possesses one of them and starts killing the others.",Scalps,https://www.imdb.com/title/tt0086248/,movie,3.9,82,1983,Horror,1477,12/2/1983,Fred Olen Ray,https://m.media-amazon.com/images/M/MV5BNzQ5MzQzNWItNTY1Zi00ZDM1LWJlNzYtZDU0NWY4ZTkxN2UxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
684,tt0186647,6/30/2020,6/30/2020,"When mercenary &quot;Hardball&quot; Cutter discovers that the team he is working with is actually a group of IRA gunrunners, he decides to put a stop to their plans. Furious with Cutter, the gunrunners target him, his partner, and his family.",The Ultimate Weapon,https://www.imdb.com/title/tt0186647/,movie,3.5,110,1998,Action,914,10/31/1998,"John Strong, Jon Cassar",https://m.media-amazon.com/images/M/MV5BMjAzNDA2ODEwMF5BMl5BanBnXkFtZTYwNTUzODA5._V1_.jpg
685,tt3698558,7/1/2020,7/1/2020,"A bullied teenager is sent to a reform school where he accidentally summons the spirit of a girl, herself a victim of bullying, who takes vengeance on his tormentors.",Some Kind of Hate,https://www.imdb.com/title/tt3698558/,movie,4.6,82,2015,"Drama, Horror, Thriller",2691,5/2/2015,Adam Egypt Mortimer,https://m.media-amazon.com/images/M/MV5BMTU2MzExNjQ1Ml5BMl5BanBnXkFtZTgwMDAwODg0NjE@._V1_.jpg
686,tt7556122,7/10/2020,7/10/2020,A covert team of immortal mercenaries is suddenly exposed and must now fight to keep their identity a secret just as an unexpected new member is discovered.,The Old Guard,https://www.imdb.com/title/tt7556122/,movie,6.6,125,2020,"Action, Thriller",170383,7/10/2020,Gina Prince-Bythewood,https://m.media-amazon.com/images/M/MV5BNDJiZDliZDAtMjc5Yy00MzVhLThkY2MtNDYwNTQ2ZTM5MDcxXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg
687,tt1606378,7/12/2020,7/12/2020,"John McClane travels to Russia to help out his seemingly wayward son, Jack, only to discover that Jack is a CIA operative working undercover, causing the father and son to team up against underworld forces.",A Good Day to Die Hard,https://www.imdb.com/title/tt1606378/,movie,5.2,98,2013,"Action, Thriller",210004,2/6/2013,John Moore,https://m.media-amazon.com/images/M/MV5BMTcwNzgyNzUzOV5BMl5BanBnXkFtZTcwMzAwOTA5OA@@._V1_.jpg
688,tt0092615,7/14/2020,7/14/2020,Two twin barbarians seek revenge from the warlord who massacred their tribe and captured them when they were small children.,The Barbarians,https://www.imdb.com/title/tt0092615/,movie,4.9,87,1987,"Action, Adventure, Fantasy",4526,3/20/1987,Ruggero Deodato,https://m.media-amazon.com/images/M/MV5BMGE0YTQwNDAtNTUxZC00ZjYxLWFjOTItNmIyZGQ5ZGI3NGIwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
689,tt1742334,7/14/2020,7/14/2020,Members of an elite DEA task force find themselves being taken down one by one after they rob a drug cartel safe house.,Sabotage,https://www.imdb.com/title/tt1742334/,movie,5.7,109,2014,"Action, Crime, Drama, Thriller",64608,3/19/2014,David Ayer,https://m.media-amazon.com/images/M/MV5BMTUxNjI4MjEyN15BMl5BanBnXkFtZTgwMDUxMDM4MDE@._V1_.jpg
690,tt5208950,7/17/2020,7/17/2020,"Right after winning a fight in Las Vegas, Kurt Sloane is sedated and taken to a prison in Bangkok, where he&apos;s forced to fight a 6&apos;10&quot; giant for freedom and $1M - but this will require some intense training.",Kickboxer: Retaliation,https://www.imdb.com/title/tt5208950/,movie,5,110,2018,"Action, Drama",5699,1/26/2018,Dimitri Logothetis,https://m.media-amazon.com/images/M/MV5BNWNmOTc1YjktMWU3Mi00ZGMwLTg4YTItNGMxMmFhNmQwNWUyXkEyXkFqcGdeQXVyMTk0NTY2ODQ@._V1_.jpg
691,tt1456941,7/18/2020,7/18/2020,"When their country is invaded and their families are taken, eight unlikely teenagers band together to fight.","Tomorrow, When the War Began",https://www.imdb.com/title/tt1456941/,movie,6.1,104,2010,"Action, Adventure, Drama, Romance, Sci-Fi, Thriller, War",31472,8/8/2010,Stuart Beattie,https://m.media-amazon.com/images/M/MV5BMTk2MDMyNjUwOF5BMl5BanBnXkFtZTcwMjYzNjg1Mw@@._V1_.jpg
692,tt1334102,7/18/2020,7/18/2020,"When a young doctor suspects she may not be alone in her new Brooklyn loft, she learns that her landlord has formed a frightening obsession with her.",The Resident,https://www.imdb.com/title/tt1334102/,movie,5.3,91,2011,"Crime, Drama, Horror, Mystery, Thriller",28744,2/10/2011,Antti J. Jokinen,https://m.media-amazon.com/images/M/MV5BNzk2NDQ3NjYxM15BMl5BanBnXkFtZTcwODgzMjIzNA@@._V1_.jpg
693,tt0497477,7/18/2020,7/18/2020,"While driving a van through Mexico looking for a location for shooting a low-budget porn, Alphonse, Steve, Dallas, Debbie, the alcoholic Daisy and the pothead Jimbo get lost and meet a stranger in a remote gas station run out of g...",El Mascarado Massacre,https://www.imdb.com/title/tt0497477/,movie,4.4,75,2006,Horror,1321,10/20/2006,Jesse Baget,https://m.media-amazon.com/images/M/MV5BNGQyN2Y0NzgtODVmOS00ZWM3LWIwNDMtOTZmMWU5YTE1Yjk0XkEyXkFqcGdeQXVyMjM3NTU0NTQ@._V1_.jpg
694,tt1329410,7/19/2020,7/19/2020,"Disappointed by love, suicidal Norman arranges to meet some like-minded people. But when he arrives at the meeting the alleged suicides turn out to be unscrupulous killers looking for a willing victim. A comical and macabre fight ...",Must Love Death,https://www.imdb.com/title/tt1329410/,movie,4.4,90,2009,"Comedy, Horror, Romance",430,7/10/2009,Andreas Schaap,https://m.media-amazon.com/images/M/MV5BMTc1MjU4NTY0N15BMl5BanBnXkFtZTcwNzQ2NjY4Mw@@._V1_.jpg
695,tt0795505,7/19/2020,7/19/2020,"Elmer Winslow is a soldier on the run from the Union Army, and Luke Budd is a cowboy with a broken heart. When the two misfits rob the corrupt sheriff of an old west town, they have no idea that a plague of zombies is sweeping the...",Undead or Alive: A Zombedy,https://www.imdb.com/title/tt0795505/,movie,5.1,91,2007,"Comedy, Horror, Western",2115,3/10/2007,Glasgow Phillips,https://m.media-amazon.com/images/M/MV5BMjM4MWZiNTItYjNjNy00OWRlLThhYjAtZTFlOTJkOGYyOWUxXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_.jpg
696,tt1442492,7/19/2020,7/19/2020,"During a violent thunderstorm, a family is awoken by piercing shrieks which summon the dead to rise again. Their lives explode in a blood soaked fury as they battle malevolent spirits, whilst fighting to save their souls from eter...",Damned by Dawn,https://www.imdb.com/title/tt1442492/,movie,3.8,81,2009,Horror,859,10/19/2009,Brett Anstey,https://m.media-amazon.com/images/M/MV5BNTM1ODQ0MzYxNV5BMl5BanBnXkFtZTcwMzE2MzA2Mg@@._V1_.jpg
697,tt1161864,7/19/2020,7/19/2020,American seminary student Michael Kovak travels to Italy to take an exorcism course.,The Rite,https://www.imdb.com/title/tt1161864/,movie,6,114,2011,"Drama, Horror, Mystery, Thriller",99775,1/26/2011,Mikael Håfström,https://m.media-amazon.com/images/M/MV5BMTcxNTAxMTMzNF5BMl5BanBnXkFtZTcwMjQ1MDAxNA@@._V1_.jpg
698,tt0822847,7/19/2020,7/19/2020,A priest disobeys church law to track down the vampires who kidnapped his niece.,Priest,https://www.imdb.com/title/tt0822847/,movie,5.7,87,2011,"Action, Fantasy, Horror, Sci-Fi, Thriller",121374,4/26/2011,Scott Stewart,https://m.media-amazon.com/images/M/MV5BMTQ1MTAwODc3OV5BMl5BanBnXkFtZTcwNzI0MDQ3NA@@._V1_.jpg
699,tt0071768,7/27/2020,7/27/2020,A young woman just released from a mental institution returns home to her mansion and faces a new set of horrors.,La loba y la Paloma,https://www.imdb.com/title/tt0071768/,movie,4.9,94,1974,"Drama, Horror, Thriller",97,9/9/1974,Gonzalo Suárez,https://m.media-amazon.com/images/M/MV5BYWNhMTBhZTEtNThiOC00NTAzLTlmZTYtMTMyZjRkYmYzMDk2XkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
700,tt0060608,7/29/2020,7/29/2020,A mastermind thief known as Kriminal narrowly escapes execution. He always manages to stay one step ahead of the law with each new crime he commits. Will Kriminal be able to pull of his biggest score yet or will a double cross lea...,Kriminal,https://www.imdb.com/title/tt0060608/,movie,5.7,98,1966,"Adventure, Crime, Thriller",317,12/23/1966,Umberto Lenzi,https://m.media-amazon.com/images/M/MV5BMjAwOWY0N2QtNmE3Yy00MDBmLWJjNTMtZTA4MmU4MGI4NWZmXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_.jpg
701,tt0082047,7/29/2020,7/29/2020,,Barcelona sur,https://www.imdb.com/title/tt0082047/,movie,6,101,1981,Crime,80,,Jordi Cadena,https://m.media-amazon.com/images/M/MV5BM2YwZTIxZjktYTc4Ny00ZDA3LWE3ZjktNTM2MWEwMzI2NWZjXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg
702,tt0065147,7/30/2020,7/30/2020,,"Un, dos, tres... al escondite inglés",https://www.imdb.com/title/tt0065147/,movie,6.5,90,1970,"Comedy, Musical",185,3/16/1970,"Iván Zulueta, José Luis Borau",https://m.media-amazon.com/images/M/MV5BN2I1ZTY1MWQtZDMyMS00YmNhLThlMzQtY2JjZTE5OGZlMDAxXkEyXkFqcGdeQXVyMzEwNTkxNA@@._V1_.jpg
703,tt4261008,7/30/2020,7/30/2020,,Nasciturus: El que va a nacer,https://www.imdb.com/title/tt4261008/,movie,4.1,90,2015,"Drama, Horror",21,12/31/2015,"Sofía Guillén, Alberto Luengo, Miguel Barreto",https://m.media-amazon.com/images/M/MV5BOWM3YTRmZTQtODgwYi00OWVlLWJkMzUtNWFiYWFhNWNiYThkXkEyXkFqcGdeQXVyMTc5Nzg4Mw@@._V1_.jpg
704,tt1586752,8/4/2020,8/4/2020,Sam Childers is a former drug-dealing biker tough guy who found God and became a crusader for hundreds of Sudanese children who&apos;ve been forced to become soldiers.,Machine Gun Preacher,https://www.imdb.com/title/tt1586752/,movie,6.7,129,2011,"Action, Biography, Crime, Drama",67232,9/11/2011,Marc Forster,https://m.media-amazon.com/images/M/MV5BNDI0NDMzMDU3N15BMl5BanBnXkFtZTcwMTIzNjQzNg@@._V1_.jpg
705,tt7972178,8/5/2020,8/5/2020,A woman who tries recover her daughter becomes trapped in a bank assault.,70 Binladens,https://www.imdb.com/title/tt7972178/,movie,5.9,100,2018,Thriller,1172,10/12/2018,Koldo Serra,https://m.media-amazon.com/images/M/MV5BNTM5NmY2NzEtZmIwZS00NzI2LTg4NTAtN2YzMmVhZDYyNThiXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_.jpg
706,tt6450804,8/7/2020,8/7/2020,"An augmented human and Sarah Connor must stop an advanced liquid Terminator from hunting down a young girl, whose fate is critical to the human race.",Terminator: Dark Fate,https://www.imdb.com/title/tt6450804/,movie,6.2,128,2019,"Action, Adventure, Sci-Fi",182314,10/23/2019,Tim Miller,https://m.media-amazon.com/images/M/MV5BNzhlYjE5MjMtZDJmYy00MGZmLTgwN2MtZGM0NTk2ZTczNmU5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
707,tt1025100,8/7/2020,8/7/2020,An over-the-hill hitman faces off against a younger clone of himself.,Gemini Man,https://www.imdb.com/title/tt1025100/,movie,5.7,117,2019,"Action, Sci-Fi, Thriller",115843,9/25/2019,Ang Lee,https://m.media-amazon.com/images/M/MV5BZDJlYzMyZTctYzBiMi00Y2E5LTk4YzgtNzU5YzE0MDZkY2EwXkEyXkFqcGdeQXVyMTA3MTA4Mzgw._V1_.jpg
708,tt5033998,8/7/2020,8/7/2020,"When a young systems engineer blows the whistle on a dangerous technology, Charlie&apos;s Angels are called into action, putting their lives on the line to protect us all.",Charlie's Angels,https://www.imdb.com/title/tt5033998/,movie,4.9,118,2019,"Action, Adventure, Comedy",75641,11/11/2019,Elizabeth Banks,https://m.media-amazon.com/images/M/MV5BN2VkMjQwZWMtMzc1NC00ZjJiLWJlNTMtNmRjOTE2ZTJmYzUwXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg
709,tt10481868,8/9/2020,8/9/2020,A group of female students is stalked by a stranger during their Christmas break. That is until the young sorority pledges discover that the killer is part of an underground college conspiracy.,Black Christmas,https://www.imdb.com/title/tt10481868/,movie,3.5,92,2019,"Horror, Mystery, Thriller",17440,12/11/2019,Sophia Takal,https://m.media-amazon.com/images/M/MV5BMzczYzk4NWUtY2I0NC00OWEzLTgxYzAtOGM3NGU1ZjZlOGQxXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_.jpg
710,tt0463985,8/11/2020,8/11/2020,A teenager becomes a major competitor in the world of drift racing after moving in with his father in Tokyo to avoid a jail sentence in America.,The Fast and the Furious: Tokyo Drift,https://www.imdb.com/title/tt0463985/,movie,6,104,2006,"Action, Crime, Thriller",278279,6/4/2006,Justin Lin,https://m.media-amazon.com/images/M/MV5BMTQ2NTMxODEyNV5BMl5BanBnXkFtZTcwMDgxMjA0MQ@@._V1_.jpg
711,tt6806448,8/11/2020,8/11/2020,Lawman Luke Hobbs and outcast Deckard Shaw form an unlikely alliance when a cyber-genetically enhanced villain threatens the future of humanity.,Fast & Furious Presents: Hobbs & Shaw,https://www.imdb.com/title/tt6806448/,movie,6.5,137,2019,"Action, Adventure, Thriller",218373,7/13/2019,David Leitch,https://m.media-amazon.com/images/M/MV5BOTIzYmUyMmEtMWQzNC00YzExLTk3MzYtZTUzYjMyMmRiYzIwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg
